T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
mrpbody,neeco,nawtfox,cco,0,2,0
dj nintendo,the moon,kex,potato,0,2,0
わっち(watch),rudolph,mrpbody,neeco,0,2,0
dj nintendo,the moon,わっち(watch),rudolph,0,2,0
nawtfox,cco,fantasy,bruv,1,0,2
tyde,justin white,hi,ns|merc,1,0,2
moy,ten,melvenorc12,mdsr,0,2,0
floppy,jwolf,stoopdapoop,chals,0,2,0
fantasy,bruv,hi,ns|merc,1,1,2
moy,ten,floppy,jwolf,0,2,1
kex,potato,hi,ns|merc,1,0,2
mrpbody,neeco,moy,ten,0,2,1
hi,ns|merc,mrpbody,neeco,1,1,2
わっち(watch),rudolph,mrpbody,neeco,0,-2,-2
d3rp,goo,iowndisgam,fearlesscaboos,0,2,0
spyderj,ilovebagelz,danggan,clius,0,2,0
yasu,troy,alam2,smurf,0,0,-1
k27,chef,candy,almond,1,1,2
n0ne,blea gelo,d3rp,goo,0,2,0
bearsfan092,char,spyderj,ilovebagelz,1,0,2
j666,jace,yasu,troy,0,2,1
brtarolg,crunch,candy,almond,0,2,1
n0ne,blea gelo,spyderj,ilovebagelz,0,2,0
j666,jace,brtarolg,crunch,0,2,0
n0ne,blea gelo,j666,jace,0,2,0
candy,almond,iowndisgam,fearlesscaboos,0,2,0
yasu,troy,danggan,clius,0,2,0
bearsfan092,char,alam2,smurf,0,0,-1
d3rp,goo,k27,chef,0,2,1
candy,almond,yasu,troy,1,1,2
bearsfan092,char,d3rp,goo,0,2,0
spyderj,ilovebagelz,yasu,troy,0,2,1
brtarolg,crunch,bearsfan092,char,0,2,1
spyderj,ilovebagelz,brtarolg,crunch,1,1,2
j666,jace,brtarolg,crunch,0,-2,-2
jcreans,duckypotato,paragon,jade,0,0,-1
emilywaves,admiral,boveda,trump2020,0,2,0
light,kylebaked,bunk,bangkok dangerous,0,2,0
sp1nda,2framez,teo,u guy,0,2,1
gahtzu,colbol,jcreans,duckypotato,0,2,0
pajama sam,tuxedo mask,emilywaves,admiral,0,2,0
dr. z,taj,light,kylebaked,0,2,0
nikabod,balloon,sp1nda,2framez,0,2,0
gahtzu,colbol,pajama sam,tuxedo mask,0,2,0
dr. z,taj,nikabod,balloon,0,2,0
gahtzu,colbol,dr. z,taj,0,2,0
sp1nda,2framez,paragon,jade,0,0,-1
light,kylebaked,boveda,trump2020,0,2,0
emilywaves,admiral,bunk,bangkok dangerous,0,2,0
jcreans,duckypotato,teo,u guy,0,2,0
sp1nda,2framez,light,kylebaked,0,2,1
emilywaves,admiral,jcreans,duckypotato,0,2,1
pajama sam,tuxedo mask,sp1nda,2framez,1,0,2
nikabod,balloon,emilywaves,admiral,0,2,0
sp1nda,2framez,nikabod,balloon,1,0,2
dr. z,taj,nikabod,balloon,0,-2,-2
gre,dnaks,kuroyuki,xlvr,0,2,0
deenuna,vent,rs,ender,1,0,2
campari,saber,bobo,djswerve,1,-1,0
hotsauce,cantus,zettaiterritory,limjoker,0,2,0
syrox,bladewise,gre,dnaks,0,2,0
guluheend,oats,rs,ender,0,2,0
jkj,subtle,bobo,djswerve,0,2,0
davis,zeldafreak,hotsauce,cantus,0,2,0
syrox,bladewise,guluheend,oats,0,2,0
jkj,subtle,davis,zeldafreak,0,2,0
syrox,bladewise,jkj,subtle,0,2,1
hotsauce,cantus,kuroyuki,xlvr,0,2,0
bobo,djswerve,deenuna,vent,0,2,1
rs,ender,campari,saber,0,0,-1
gre,dnaks,zettaiterritory,limjoker,1,1,2
hotsauce,cantus,bobo,djswerve,0,2,0
rs,ender,zettaiterritory,limjoker,1,0,2
guluheend,oats,hotsauce,cantus,1,1,2
davis,zeldafreak,zettaiterritory,limjoker,0,2,0
hotsauce,cantus,davis,zeldafreak,1,0,2
jkj,subtle,davis,zeldafreak,0,-2,-2
young metro,turbo,kid a,dna,1,-2,-2
guava,judge,a$ap p0cky,mom's spaghetti,0,3,0
rubberdougy,young mitch,luckyshoot3r,zander,1,-2,-2
charlezard,pimp jong illest,mojo joe,burnin taco,0,-2,-2
zhu,cactuar,kid a,dna,0,3,1
overflow,ko$a!,guava,judge,0,-2,-2
kjh,beach,luckyshoot3r,zander,0,-2,-2
andymosity,q,charlezard,pimp jong illest,0,-2,-2
zhu,cactuar,overflow,ko$a!,0,-2,-2
kjh,beach,andymosity,q,0,-2,-2
zhu,cactuar,kjh,beach,1,-2,-2
charlezard,pimp jong illest,young metro,turbo,0,-2,-2
luckyshoot3r,zander,a$ap p0cky,mom's spaghetti,0,-2,-2
guava,judge,rubberdougy,young mitch,0,-2,-2
kid a,dna,mojo joe,burnin taco,0,-2,-2
charlezard,pimp jong illest,luckyshoot3r,zander,0,3,2
guava,judge,kid a,dna,1,-2,-2
overflow,ko$a!,charlezard,pimp jong illest,0,-2,-2
andymosity,q,kid a,dna,0,3,2
overflow,ko$a!,andymosity,q,1,2,3
zhu,cactuar,andymosity,q,0,-2,-2
pdk,will pickles,noodleincident,aurebeshx,0,2,0
dempsey,dz,kal,obsidian,0,2,0
squawk,k,poomoj,bman,1,0,2
astropancakes,suess,car_los,buhlaine,0,2,0
armada,android,pdk,will pickles,0,2,0
yams,hdbryan,dempsey,dz,0,2,0
tirno,gar,poomoj,bman,0,2,0
emt_sol,phish-it,astropancakes,suess,0,2,0
armada,android,yams,hdbryan,0,2,0
tirno,gar,emt_sol,phish-it,0,2,0
armada,android,tirno,gar,0,2,0
astropancakes,suess,noodleincident,aurebeshx,1,0,2
poomoj,bman,kal,obsidian,0,2,0
dempsey,dz,squawk,k,0,2,0
pdk,will pickles,car_los,buhlaine,0,2,0
noodleincident,aurebeshx,poomoj,bman,1,0,2
dempsey,dz,pdk,will pickles,0,2,0
yams,hdbryan,poomoj,bman,0,2,0
emt_sol,phish-it,dempsey,dz,0,2,0
yams,hdbryan,emt_sol,phish-it,0,2,0
tirno,gar,yams,hdbryan,0,-2,-2
professor pro,silent wolf,slox,mafia,1,1,2
g$,ryan ford,pewpewu,sfat,1,0,2
alan,shroomed,kira,psychomidget,0,2,0
chillindude,chudat,shinobi,bobby frizz,0,2,1
slox,mafia,pewpewu,sfat,1,1,2
alan,shroomed,chillindude,chudat,0,2,0
pewpewu,sfat,alan,shroomed,0,-2,-2
ryobeat,captain smuckers,drewgong,boulevard,0,2,1
samjacobs1,clubs,jawanga,wasabi,1,0,2
tai,medz,bacon,thebiggestc,1,-1,0
nintendude,smashg0d,eikelmann,whatisfear,0,2,0
darkatma,frootloop,doom,s2b,0,2,0
gocutiego,dew,iluvcrispix,focus,1,0,2
kirbykaze,darkrain,swordsaint,saiko,0,2,0
dev,aniolas,spoopy williams,jackets,0,2,0
ryobeat,captain smuckers,jawanga,wasabi,0,-2,-2
bacon,thebiggestc,nintendude,smashg0d,1,1,2
darkatma,frootloop,iluvcrispix,focus,0,2,0
kirbykaze,darkrain,dev,aniolas,0,2,0
g$,ryan ford,ryobeat,captain smuckers,0,2,0
professor pro,silent wolf,nintendude,smashg0d,0,2,0
shinobi,bobby frizz,darkatma,frootloop,1,0,2
kira,psychomidget,kirbykaze,darkrain,0,2,0
g$,ryan ford,professor pro,silent wolf,1,0,2
darkatma,frootloop,kira,psychomidget,1,0,2
chillindude,chudat,professor pro,silent wolf,0,2,1
slox,mafia,kira,psychomidget,0,2,0
chillindude,chudat,slox,mafia,0,-2,-2
mew2king,hungrybox,tafokints,r2dliu,0,2,0
abate,eddy mexico,vortex,equal,0,2,0
rustin,fatgoku,l,nmw,0,2,1
daydee,fa0,ralph,wavebringer,1,0,2
mew2king,hungrybox,abate,eddy mexico,0,2,0
rustin,fatgoku,ralph,wavebringer,1,0,2
mew2king,hungrybox,ralph,wavebringer,0,-2,-2
homemadewaffles,darrell,kevbot,dana,0,2,1
bdr,blaze,tinojoe,holiday,0,2,1
choknater,azel,arcadia,yamaneko,0,2,1
phex,usleon,nintendoking,kev$,0,2,0
hungry pigeon,sk92,zilo,rk,0,2,1
captain faceroll,cdk,kwang,rymo,0,2,0
scar,lovage805,emodinosaur,dkuo,0,2,0
tope,cyrain,advanced,vincessant,0,2,0
homemadewaffles,darrell,bdr,blaze,0,2,0
choknater,azel,phex,usleon,1,0,2
hungry pigeon,sk92,captain faceroll,cdk,1,1,2
scar,lovage805,tope,cyrain,1,0,2
vortex,equal,homemadewaffles,darrell,1,0,2
tafokints,r2dliu,phex,usleon,0,2,0
daydee,fa0,captain faceroll,cdk,1,0,2
l,nmw,tope,cyrain,0,2,1
homemadewaffles,darrell,tafokints,r2dliu,1,0,2
captain faceroll,cdk,l,nmw,0,2,0
rustin,fatgoku,tafokints,r2dliu,0,2,0
abate,eddy mexico,captain faceroll,cdk,1,0,2
rustin,fatgoku,captain faceroll,cdk,0,-2,-2
reno,lucky,adamayonmike,zgetto,0,2,1
axe,plup,crush,satdaddy,0,0,-1
leffen,ice,redd,zain,0,2,0
westballz,prince f. abu,ken,el fuego,1,0,2
reno,lucky,axe,plup,1,0,2
leffen,ice,ken,el fuego,0,2,0
axe,plup,leffen,ice,0,-2,-2
tirno,gar,bigwenz,juggleguy,0,2,0
zhu,cactuar,scape,joshuwasha,0,2,0
jkj,subtle,mrpbody,neeco,0,0,-1
dr. z,taj,brtarolg,crunch,1,1,2
j666,jace,nikabod,balloon,0,2,0
わっち(watch),rudolph,davis,zeldafreak,0,0,-1
silentspectre,tang,andymosity,q,1,1,2
brick,eggz,yams,hdbryan,1,1,2
tirno,gar,zhu,cactuar,1,1,2
jkj,subtle,brtarolg,crunch,0,2,0
j666,jace,わっち(watch),rudolph,0,2,0
andymosity,q,yams,hdbryan,0,2,1
crush,satdaddy,zhu,cactuar,1,-1,0
adamayonmike,zgetto,jkj,subtle,0,2,0
westballz,prince f. abu,j666,jace,0,2,0
redd,zain,andymosity,q,0,2,1
zhu,cactuar,adamayonmike,zgetto,0,2,1
westballz,prince f. abu,redd,zain,1,0,2
ken,el fuego,zhu,cactuar,0,2,0
reno,lucky,redd,zain,0,2,0
ken,el fuego,reno,lucky,0,-2,-2
druggedfox,macd,logos,luigi ka-master,0,2,0
dj nintendo,the moon,n0ne,blea gelo,0,2,1
gahtzu,colbol,syrox,bladewise,1,1,2
kjh,beach,armada,android,1,0,2
druggedfox,macd,dj nintendo,the moon,0,2,1
syrox,bladewise,armada,android,1,0,2
druggedfox,macd,armada,android,0,-2,-2
warriorknight,sleepyk,vinodh,webwipe,1,1,2
iceman,chip,eggy,hyunnies,0,2,0
rocky,spark,kevorkian,atomsk,0,2,1
machiavelli,taki,ycz6,343,1,0,2
ciz,vish,zeo,toastyb,0,0,-1
koopatroopa895,imyt,tlo,habilecho,1,-2,-2
luigikid,mchi,venti3hm,t. webb,1,-1,0
hat,wenbobular,massheist,ahmad,0,2,0
vinodh,webwipe,iceman,chip,1,0,2
rocky,spark,ycz6,343,0,2,0
ciz,vish,tlo,habilecho,0,2,0
venti3hm,t. webb,hat,wenbobular,1,0,2
n0ne,blea gelo,iceman,chip,0,2,0
logos,luigi ka-master,rocky,spark,1,0,2
kjh,beach,ciz,vish,0,2,1
gahtzu,colbol,hat,wenbobular,0,2,0
n0ne,blea gelo,rocky,spark,0,2,0
kjh,beach,gahtzu,colbol,1,0,2
syrox,bladewise,n0ne,blea gelo,0,2,1
dj nintendo,the moon,gahtzu,colbol,1,1,2
syrox,bladewise,gahtzu,colbol,0,-2,-2
pewpewu,sfat,alan,shroomed,0,3,0
mew2king,hungrybox,ralph,wavebringer,0,3,0
axe,plup,leffen,ice,1,2,3
druggedfox,macd,armada,android,1,1,3
pewpewu,sfat,mew2king,hungrybox,0,3,0
leffen,ice,armada,android,0,3,2
pewpewu,sfat,leffen,ice,0,-2,-2
chillindude,chudat,reno,lucky,1,2,3
rustin,fatgoku,gahtzu,colbol,1,1,3
ken,el fuego,slox,mafia,0,3,2
syrox,bladewise,captain faceroll,cdk,0,3,2
druggedfox,macd,reno,lucky,0,3,0
axe,plup,gahtzu,colbol,0,3,2
ralph,wavebringer,ken,el fuego,1,0,3
alan,shroomed,syrox,bladewise,0,3,2
druggedfox,macd,axe,plup,1,1,3
ken,el fuego,alan,shroomed,1,2,3
mew2king,hungrybox,axe,plup,1,1,3
armada,android,alan,shroomed,0,3,0
axe,plup,armada,android,0,-2,-2
pewpewu,sfat,leffen,ice,1,0,3
leffen,ice,armada,android,1,1,3
armada,android,leffen,ice,0,3,2
axe,plup,armada,android,1,2,3
pewpewu,sfat,armada,android,1,1,3
